year,month,cinema_location,total_sales
2011,01,1697 Coleman Fork Suite 182,23130
2011,01,1921 Gonzalez Trace Apt. 906,8490
2011,01,22522 Savage Rest Suite 648,3690
2011,01,2453 Mary Meadow Apt. 952,8190
2011,01,2562 Don Garden Suite 520,11650
2011,01,30546 Angela Grove,8275
2011,01,334 Simmons Branch Suite 380,10630
2011,01,3419 Griffin Keys,8770
2011,01,360 Jessica Square,3425
2011,01,37403 Leonard Circles Apt. 238,8130
2011,01,3828 William Turnpike,23600
2011,01,38418 Vincent Passage Suite 503,15415
2011,01,38500 Robert Meadow,3130
2011,01,4620 Shannon Dale Suite 351,27270
2011,01,468 Ashley Lock,17775
2011,01,478 Thomas Rest Apt. 466,15960
2011,01,537 Mejia Wall Suite 409,17910
2011,01,5567 Johnston Lodge Suite 478,2795
2011,01,5686 Jones Lane,25665
2011,01,577 Robinson Villages Apt. 588,4965
2011,01,5869 Willis Summit,15610
2011,01,617 Jones Drive Suite 929,32120
2011,01,7120 Jennifer Station,8135
2011,01,73551 West Spur,8310
2011,01,8168 Weaver Plaza Apt. 175,5825
2011,01,821 Ruben Forges,26450
2011,01,8292 Phillips Unions Apt. 404,8125
2011,01,834 Christine Orchard Apt. 381,8350
2011,01,88034 Baker Trafficway,26280
2011,01,8952 Zhang Prairie,4805
2011,01,91617 Cole Underpass,17105
2011,01,91641 John Islands,1175
2011,01,9944 April Squares,25190
2011,02,150 Elizabeth Path Suite 550,575
2011,02,2562 Don Garden Suite 520,4045
2011,02,334 Simmons Branch Suite 380,4705
2011,02,3828 William Turnpike,1775
2011,02,537 Mejia Wall Suite 409,4880
2011,02,5567 Johnston Lodge Suite 478,4980
2011,02,577 Robinson Villages Apt. 588,4590
2011,02,617 Jones Drive Suite 929,1080
2011,02,8168 Weaver Plaza Apt. 175,990
2011,02,88034 Baker Trafficway,2315
2011,03,150 Elizabeth Path Suite 550,5410
2011,03,360 Jessica Square,1560
2011,03,4556 Lydia Junctions,8475
2011,03,478 Thomas Rest Apt. 466,10135
2011,03,70360 Jill Points,9745
2011,03,73551 West Spur,7625
2011,03,8168 Weaver Plaza Apt. 175,7955
2011,03,8952 Zhang Prairie,7465
2011,03,91641 John Islands,9175
2011,03,96005 Barber Flats Apt. 267,7660
2011,04,0083 Jasmine Canyon Suite 151,16710
2011,04,0151 Nicole Road Apt. 213,7185
2011,04,049 William Parkways,7465
2011,04,0794 Miller Place,17780
2011,04,122 Mckee Flat Suite 088,9070
2011,04,150 Elizabeth Path Suite 550,12359
2011,04,1697 Coleman Fork Suite 182,16765
2011,04,2453 Mary Meadow Apt. 952,14916
2011,04,2562 Don Garden Suite 520,8185
2011,04,30546 Angela Grove,6737
2011,04,334 Simmons Branch Suite 380,30400
2011,04,3419 Griffin Keys,7605
2011,04,360 Jessica Square,21679
2011,04,3828 William Turnpike,7050
2011,04,4620 Shannon Dale Suite 351,9050
2011,04,468 Ashley Lock,6599
2011,04,478 Thomas Rest Apt. 466,16580
2011,04,5567 Johnston Lodge Suite 478,16340
2011,04,5686 Jones Lane,8310
2011,04,577 Robinson Villages Apt. 588,7838
2011,04,617 Jones Drive Suite 929,20525
2011,04,6344 Douglas Brooks,15510
2011,04,680 Shawn Valleys,4945
2011,04,70360 Jill Points,17505
2011,04,7120 Jennifer Station,5190
2011,04,73551 West Spur,9260
2011,04,8168 Weaver Plaza Apt. 175,8374
2011,04,8292 Phillips Unions Apt. 404,7274
2011,04,834 Christine Orchard Apt. 381,13639
2011,04,87747 Ross Parks Apt. 527,14990
2011,04,88034 Baker Trafficway,7120
2011,04,91617 Cole Underpass,15415
2011,04,96005 Barber Flats Apt. 267,7210
2011,04,9944 April Squares,620
2011,05,049 William Parkways,3695
2011,05,0794 Miller Place,7180
2011,05,150 Elizabeth Path Suite 550,2140
2011,05,1697 Coleman Fork Suite 182,7035
2011,05,1921 Gonzalez Trace Apt. 906,9060
2011,05,22522 Savage Rest Suite 648,7120
2011,05,264 Marshall Islands,8690
2011,05,334 Simmons Branch Suite 380,1085
2011,05,360 Jessica Square,17585
2011,05,37403 Leonard Circles Apt. 238,10580
2011,05,38418 Vincent Passage Suite 503,16225
2011,05,38500 Robert Meadow,7940
2011,05,468 Ashley Lock,16000
2011,05,478 Thomas Rest Apt. 466,8130
2011,05,5567 Johnston Lodge Suite 478,12695
2011,05,5869 Willis Summit,5940
2011,05,617 Jones Drive Suite 929,20700
2011,05,6344 Douglas Brooks,9140
2011,05,680 Shawn Valleys,12015
2011,05,7120 Jennifer Station,2435
2011,05,73551 West Spur,8095
2011,05,8168 Weaver Plaza Apt. 175,14620
2011,05,821 Ruben Forges,10045
2011,05,8292 Phillips Unions Apt. 404,19865
2011,05,834 Christine Orchard Apt. 381,7505
2011,05,87747 Ross Parks Apt. 527,10410
2011,05,88034 Baker Trafficway,1810
2011,05,8952 Zhang Prairie,9135
2011,05,91617 Cole Underpass,11135
2011,05,9944 April Squares,8805
2011,06,049 William Parkways,4085
2011,06,150 Elizabeth Path Suite 550,8240
2011,06,1835 Charles Trail,9355
2011,06,1921 Gonzalez Trace Apt. 906,800
2011,06,2562 Don Garden Suite 520,7550
2011,06,3419 Griffin Keys,8460
2011,06,37403 Leonard Circles Apt. 238,15045
2011,06,38418 Vincent Passage Suite 503,9130
2011,06,478 Thomas Rest Apt. 466,7945
2011,06,537 Mejia Wall Suite 409,8060
2011,06,5567 Johnston Lodge Suite 478,5425
2011,06,5869 Willis Summit,2720
2011,06,617 Jones Drive Suite 929,1330
2011,06,7120 Jennifer Station,9085
2011,06,8168 Weaver Plaza Apt. 175,7135
2011,06,821 Ruben Forges,8110
2011,06,8292 Phillips Unions Apt. 404,6165
2011,06,88034 Baker Trafficway,6845
2011,06,91617 Cole Underpass,17065
2011,07,122 Mckee Flat Suite 088,565
2011,07,22522 Savage Rest Suite 648,7660
2011,07,2453 Mary Meadow Apt. 952,8235
2011,07,3419 Griffin Keys,7350
2011,07,38500 Robert Meadow,9060
2011,07,4556 Lydia Junctions,7615
2011,07,4620 Shannon Dale Suite 351,8845
2011,07,5686 Jones Lane,7230
2011,07,577 Robinson Villages Apt. 588,5995
2011,07,5869 Willis Summit,8265
2011,07,617 Jones Drive Suite 929,8345
2011,07,821 Ruben Forges,9535
2011,07,834 Christine Orchard Apt. 381,9625
2011,07,91617 Cole Underpass,16430
2011,07,9944 April Squares,1490
2011,08,0083 Jasmine Canyon Suite 151,9085
2011,08,049 William Parkways,17635
2011,08,122 Mckee Flat Suite 088,7620
2011,08,1697 Coleman Fork Suite 182,8480
2011,08,2562 Don Garden Suite 520,16315
2011,08,30546 Angela Grove,9940
2011,08,3419 Griffin Keys,10210
2011,08,360 Jessica Square,7795
2011,08,38418 Vincent Passage Suite 503,11410
2011,08,5567 Johnston Lodge Suite 478,8630
2011,08,5686 Jones Lane,16790
2011,08,577 Robinson Villages Apt. 588,27810
2011,08,5869 Willis Summit,8315
2011,08,617 Jones Drive Suite 929,8840
2011,08,6344 Douglas Brooks,9425
2011,08,680 Shawn Valleys,8895
2011,08,70360 Jill Points,8230
2011,08,7120 Jennifer Station,7340
2011,08,821 Ruben Forges,13945
2011,08,834 Christine Orchard Apt. 381,7745
2011,08,91641 John Islands,7770
2011,08,9944 April Squares,17170
2011,09,0151 Nicole Road Apt. 213,6936
2011,09,1036 Edwards Flats Suite 078,7620
2011,09,122 Mckee Flat Suite 088,9740
2011,09,12635 Joseph Street Suite 224,3755
2011,09,1697 Coleman Fork Suite 182,23810
2011,09,2453 Mary Meadow Apt. 952,5265
2011,09,2562 Don Garden Suite 520,595
2011,09,30546 Angela Grove,7975
2011,09,37403 Leonard Circles Apt. 238,4665
2011,09,3828 William Turnpike,8900
2011,09,38418 Vincent Passage Suite 503,4016
2011,09,5686 Jones Lane,7785
2011,09,577 Robinson Villages Apt. 588,11515
2011,09,617 Jones Drive Suite 929,8613
2011,09,680 Shawn Valleys,17000
2011,09,70360 Jill Points,441
2011,09,7120 Jennifer Station,9025
2011,09,73551 West Spur,8220
2011,09,821 Ruben Forges,7917
2011,09,8292 Phillips Unions Apt. 404,9470
2011,09,9944 April Squares,911
2011,10,0083 Jasmine Canyon Suite 151,7805
2011,10,049 William Parkways,8245
2011,10,122 Mckee Flat Suite 088,8010
2011,10,12635 Joseph Street Suite 224,5035
2011,10,150 Elizabeth Path Suite 550,9510
2011,10,1697 Coleman Fork Suite 182,8290
2011,10,1835 Charles Trail,8215
2011,10,2453 Mary Meadow Apt. 952,10805
2011,10,2562 Don Garden Suite 520,6920
2011,10,360 Jessica Square,13845
2011,10,37403 Leonard Circles Apt. 238,2975
2011,10,3828 William Turnpike,6685
2011,10,38418 Vincent Passage Suite 503,12290
2011,10,38500 Robert Meadow,7130
2011,10,4620 Shannon Dale Suite 351,7510
2011,10,468 Ashley Lock,11435
2011,10,617 Jones Drive Suite 929,18390
2011,10,6344 Douglas Brooks,8330
2011,10,680 Shawn Valleys,7125
2011,10,7120 Jennifer Station,14480
2011,10,73551 West Spur,8670
2011,10,8168 Weaver Plaza Apt. 175,8760
2011,10,821 Ruben Forges,17320
2011,10,87747 Ross Parks Apt. 527,18265
2011,10,91617 Cole Underpass,5890
2011,10,91641 John Islands,8240
2011,11,0083 Jasmine Canyon Suite 151,7750
2011,11,049 William Parkways,8970
2011,11,0794 Miller Place,27985
2011,11,1036 Edwards Flats Suite 078,8595
2011,11,122 Mckee Flat Suite 088,8215
2011,11,12635 Joseph Street Suite 224,9325
2011,11,150 Elizabeth Path Suite 550,30520
2011,11,1921 Gonzalez Trace Apt. 906,26015
2011,11,22522 Savage Rest Suite 648,8285
2011,11,2453 Mary Meadow Apt. 952,9590
2011,11,360 Jessica Square,5900
2011,11,37403 Leonard Circles Apt. 238,8685
2011,11,3828 William Turnpike,8345
2011,11,38418 Vincent Passage Suite 503,14820
2011,11,38500 Robert Meadow,9770
2011,11,4620 Shannon Dale Suite 351,8605
2011,11,468 Ashley Lock,4500
2011,11,577 Robinson Villages Apt. 588,9015
2011,11,5869 Willis Summit,18295
2011,11,617 Jones Drive Suite 929,7810
2011,11,6344 Douglas Brooks,7895
2011,11,680 Shawn Valleys,37425
2011,11,7120 Jennifer Station,18365
2011,11,73551 West Spur,8275
2011,11,8168 Weaver Plaza Apt. 175,10140
2011,11,821 Ruben Forges,22710
2011,11,834 Christine Orchard Apt. 381,7240
2011,11,88034 Baker Trafficway,16010
2011,11,8952 Zhang Prairie,9740
2011,11,91617 Cole Underpass,28575
2011,11,91641 John Islands,15885
2011,11,96005 Barber Flats Apt. 267,18820
2011,12,0794 Miller Place,4290
2011,12,12635 Joseph Street Suite 224,1280
2011,12,150 Elizabeth Path Suite 550,12770
2011,12,1697 Coleman Fork Suite 182,9235
2011,12,1835 Charles Trail,8805
2011,12,22522 Savage Rest Suite 648,8520
2011,12,2562 Don Garden Suite 520,7545
2011,12,264 Marshall Islands,9305
2011,12,3419 Griffin Keys,12735
2011,12,537 Mejia Wall Suite 409,19770
2011,12,5567 Johnston Lodge Suite 478,8040
2011,12,5869 Willis Summit,6495
2011,12,617 Jones Drive Suite 929,9420
2011,12,680 Shawn Valleys,9020
2011,12,7120 Jennifer Station,15045
2011,12,73551 West Spur,9010
2011,12,8168 Weaver Plaza Apt. 175,7135
2011,12,821 Ruben Forges,12985
2011,12,8292 Phillips Unions Apt. 404,8975
2011,12,88034 Baker Trafficway,2875
2012,01,0083 Jasmine Canyon Suite 151,7747
2012,01,049 William Parkways,8298
2012,01,12635 Joseph Street Suite 224,9699
2012,01,1835 Charles Trail,7793
2012,01,22522 Savage Rest Suite 648,7310
2012,01,2453 Mary Meadow Apt. 952,8905
2012,01,2562 Don Garden Suite 520,595
2012,01,3419 Griffin Keys,3114
2012,01,360 Jessica Square,920
2012,01,37403 Leonard Circles Apt. 238,8857
2012,01,537 Mejia Wall Suite 409,5270
2012,01,5686 Jones Lane,7879
2012,01,6344 Douglas Brooks,8092
2012,01,680 Shawn Valleys,1080
2012,01,8168 Weaver Plaza Apt. 175,8845
2012,01,821 Ruben Forges,4059
2012,01,88034 Baker Trafficway,3953
2012,01,8952 Zhang Prairie,13030
2012,01,9944 April Squares,7707
2012,02,122 Mckee Flat Suite 088,7305
2012,02,12635 Joseph Street Suite 224,8957
2012,02,1835 Charles Trail,8130
2012,02,2453 Mary Meadow Apt. 952,13976
2012,02,2562 Don Garden Suite 520,14510
2012,02,264 Marshall Islands,9633
2012,02,334 Simmons Branch Suite 380,7574
2012,02,360 Jessica Square,14390
2012,02,37403 Leonard Circles Apt. 238,14769
2012,02,3828 William Turnpike,9655
2012,02,38418 Vincent Passage Suite 503,14248
2012,02,4556 Lydia Junctions,7168
2012,02,468 Ashley Lock,7475
2012,02,478 Thomas Rest Apt. 466,8701
2012,02,537 Mejia Wall Suite 409,11495
2012,02,5567 Johnston Lodge Suite 478,15050
2012,02,577 Robinson Villages Apt. 588,16426
2012,02,6344 Douglas Brooks,6785
2012,02,680 Shawn Valleys,7385
2012,02,70360 Jill Points,6576
2012,02,834 Christine Orchard Apt. 381,7664
2012,02,87747 Ross Parks Apt. 527,7441
2012,02,8952 Zhang Prairie,4245
2012,02,9944 April Squares,13981
2012,03,1036 Edwards Flats Suite 078,9610
2012,03,1697 Coleman Fork Suite 182,945
2012,03,1835 Charles Trail,5960
2012,03,1921 Gonzalez Trace Apt. 906,7740
2012,03,2453 Mary Meadow Apt. 952,6240
2012,03,2562 Don Garden Suite 520,8840
2012,03,264 Marshall Islands,8250
2012,03,30546 Angela Grove,10045
2012,03,334 Simmons Branch Suite 380,8220
2012,03,360 Jessica Square,24685
2012,03,37403 Leonard Circles Apt. 238,2530
2012,03,38500 Robert Meadow,6365
2012,03,468 Ashley Lock,8955
2012,03,478 Thomas Rest Apt. 466,8450
2012,03,537 Mejia Wall Suite 409,9635
2012,03,680 Shawn Valleys,12310
2012,03,7083 Mahoney Street,19830
2012,03,7120 Jennifer Station,4880
2012,03,73551 West Spur,9060
2012,03,8168 Weaver Plaza Apt. 175,21880
2012,03,8292 Phillips Unions Apt. 404,9025
2012,03,834 Christine Orchard Apt. 381,8395
2012,03,87747 Ross Parks Apt. 527,7970
2012,03,88034 Baker Trafficway,9265
2012,03,8952 Zhang Prairie,7840
2012,03,91617 Cole Underpass,9080
2012,03,91641 John Islands,1700
2012,03,9944 April Squares,8840
2012,04,0151 Nicole Road Apt. 213,7082
2012,04,1036 Edwards Flats Suite 078,8643
2012,04,12635 Joseph Street Suite 224,4770
2012,04,150 Elizabeth Path Suite 550,8122
2012,04,1697 Coleman Fork Suite 182,5769
2012,04,1835 Charles Trail,10580
2012,04,2453 Mary Meadow Apt. 952,1416
2012,04,2562 Don Garden Suite 520,18650
2012,04,264 Marshall Islands,16358
2012,04,360 Jessica Square,15168
2012,04,37403 Leonard Circles Apt. 238,10051
2012,04,3828 William Turnpike,8980
2012,04,38418 Vincent Passage Suite 503,17968
2012,04,38500 Robert Meadow,7815
2012,04,4556 Lydia Junctions,9726
2012,04,4620 Shannon Dale Suite 351,8265
2012,04,5686 Jones Lane,9046
2012,04,6344 Douglas Brooks,4820
2012,04,680 Shawn Valleys,3628
2012,04,7083 Mahoney Street,12192
2012,04,7120 Jennifer Station,3348
2012,04,8168 Weaver Plaza Apt. 175,11402
2012,04,821 Ruben Forges,8445
2012,04,834 Christine Orchard Apt. 381,7985
2012,04,87747 Ross Parks Apt. 527,7470
2012,04,91641 John Islands,6799
2012,04,96005 Barber Flats Apt. 267,14164
2012,04,9944 April Squares,9460
2012,05,0083 Jasmine Canyon Suite 151,7415
2012,05,0794 Miller Place,7655
2012,05,12635 Joseph Street Suite 224,21165
2012,05,1835 Charles Trail,870
2012,05,264 Marshall Islands,8975
2012,05,360 Jessica Square,1250
2012,05,37403 Leonard Circles Apt. 238,7330
2012,05,38418 Vincent Passage Suite 503,6715
2012,05,5567 Johnston Lodge Suite 478,9455
2012,05,6344 Douglas Brooks,2955
2012,05,73551 West Spur,8515
2012,05,8292 Phillips Unions Apt. 404,7370
2012,05,87747 Ross Parks Apt. 527,9715
2012,05,88034 Baker Trafficway,6975
2012,05,9944 April Squares,10030
2012,06,0151 Nicole Road Apt. 213,8760
2012,06,0794 Miller Place,7760
2012,06,1036 Edwards Flats Suite 078,8615
2012,06,122 Mckee Flat Suite 088,9475
2012,06,12635 Joseph Street Suite 224,8500
2012,06,1835 Charles Trail,8915
2012,06,1921 Gonzalez Trace Apt. 906,16685
2012,06,22522 Savage Rest Suite 648,9465
2012,06,30546 Angela Grove,35810
2012,06,3828 William Turnpike,5485
2012,06,38418 Vincent Passage Suite 503,7860
2012,06,4556 Lydia Junctions,3815
2012,06,4620 Shannon Dale Suite 351,8060
2012,06,537 Mejia Wall Suite 409,7760
2012,06,5686 Jones Lane,10555
2012,06,577 Robinson Villages Apt. 588,2990
2012,06,617 Jones Drive Suite 929,8915
2012,06,70360 Jill Points,2640
2012,06,7120 Jennifer Station,8205
2012,06,87747 Ross Parks Apt. 527,7155
2012,06,96005 Barber Flats Apt. 267,7805
2012,06,9944 April Squares,8040
2012,07,0083 Jasmine Canyon Suite 151,4815
2012,07,1036 Edwards Flats Suite 078,2800
2012,07,1697 Coleman Fork Suite 182,7975
2012,07,1835 Charles Trail,3815
2012,07,1921 Gonzalez Trace Apt. 906,6535
2012,07,37403 Leonard Circles Apt. 238,3320
2012,07,3828 William Turnpike,7840
2012,07,4556 Lydia Junctions,4637
2012,07,4620 Shannon Dale Suite 351,1080
2012,07,5686 Jones Lane,4890
2012,07,577 Robinson Villages Apt. 588,5903
2012,07,6344 Douglas Brooks,5140
2012,07,680 Shawn Valleys,3825
2012,07,70360 Jill Points,6364
2012,07,7083 Mahoney Street,2155
2012,07,821 Ruben Forges,2905
2012,07,834 Christine Orchard Apt. 381,3540
2012,07,87747 Ross Parks Apt. 527,5565
2012,07,88034 Baker Trafficway,5085
2012,07,8952 Zhang Prairie,880
2012,08,0083 Jasmine Canyon Suite 151,2825
2012,08,0151 Nicole Road Apt. 213,25620
2012,08,049 William Parkways,7680
2012,08,0794 Miller Place,8190
2012,08,1036 Edwards Flats Suite 078,16715
2012,08,12635 Joseph Street Suite 224,7150
2012,08,150 Elizabeth Path Suite 550,6220
2012,08,1697 Coleman Fork Suite 182,915
2012,08,1835 Charles Trail,28755
2012,08,1921 Gonzalez Trace Apt. 906,2310
2012,08,22522 Savage Rest Suite 648,7740
2012,08,2453 Mary Meadow Apt. 952,8300
2012,08,264 Marshall Islands,10850
2012,08,3419 Griffin Keys,22870
2012,08,360 Jessica Square,18025
2012,08,37403 Leonard Circles Apt. 238,11445
2012,08,3828 William Turnpike,12445
2012,08,38418 Vincent Passage Suite 503,17920
2012,08,38500 Robert Meadow,18365
2012,08,4556 Lydia Junctions,8625
2012,08,4620 Shannon Dale Suite 351,16510
2012,08,468 Ashley Lock,9120
2012,08,478 Thomas Rest Apt. 466,7305
2012,08,537 Mejia Wall Suite 409,9640
2012,08,5686 Jones Lane,3325
2012,08,617 Jones Drive Suite 929,6245
2012,08,6344 Douglas Brooks,13155
2012,08,680 Shawn Valleys,5270
2012,08,7083 Mahoney Street,6820
2012,08,7120 Jennifer Station,16190
2012,08,73551 West Spur,8400
2012,08,8168 Weaver Plaza Apt. 175,7420
2012,08,821 Ruben Forges,14250
2012,08,834 Christine Orchard Apt. 381,5190
2012,08,87747 Ross Parks Apt. 527,26525
2012,08,88034 Baker Trafficway,9885
2012,08,8952 Zhang Prairie,9020
2012,08,91641 John Islands,16080
2012,08,96005 Barber Flats Apt. 267,17605
2012,09,2453 Mary Meadow Apt. 952,7480
2012,09,30546 Angela Grove,5500
2012,09,3419 Griffin Keys,6315
2012,09,3828 William Turnpike,875
2012,09,91617 Cole Underpass,3490
2012,10,0083 Jasmine Canyon Suite 151,10903
2012,10,0151 Nicole Road Apt. 213,33935
2012,10,049 William Parkways,19455
2012,10,0794 Miller Place,25774
2012,10,1036 Edwards Flats Suite 078,55277
2012,10,122 Mckee Flat Suite 088,8990
2012,10,12635 Joseph Street Suite 224,26725
2012,10,150 Elizabeth Path Suite 550,15161
2012,10,1697 Coleman Fork Suite 182,16855
2012,10,1835 Charles Trail,19374
2012,10,1921 Gonzalez Trace Apt. 906,8615
2012,10,22522 Savage Rest Suite 648,34924
2012,10,2453 Mary Meadow Apt. 952,17465
2012,10,2562 Don Garden Suite 520,7225
2012,10,30546 Angela Grove,32180
2012,10,3419 Griffin Keys,12030
2012,10,360 Jessica Square,6415
2012,10,3828 William Turnpike,20295
2012,10,38418 Vincent Passage Suite 503,25134
2012,10,38500 Robert Meadow,24761
2012,10,4556 Lydia Junctions,26990
2012,10,4620 Shannon Dale Suite 351,16225
2012,10,468 Ashley Lock,16950
2012,10,478 Thomas Rest Apt. 466,24346
2012,10,537 Mejia Wall Suite 409,14995
2012,10,5686 Jones Lane,23325
2012,10,577 Robinson Villages Apt. 588,15805
2012,10,5869 Willis Summit,26630
2012,10,617 Jones Drive Suite 929,22979
2012,10,6344 Douglas Brooks,28290
2012,10,7083 Mahoney Street,25175
2012,10,7120 Jennifer Station,7928
2012,10,73551 West Spur,14666
2012,10,8168 Weaver Plaza Apt. 175,16200
2012,10,821 Ruben Forges,7315
2012,10,8292 Phillips Unions Apt. 404,16095
2012,10,834 Christine Orchard Apt. 381,15001
2012,10,87747 Ross Parks Apt. 527,25964
2012,10,88034 Baker Trafficway,30802
2012,10,8952 Zhang Prairie,11099
2012,10,91617 Cole Underpass,37989
2012,10,96005 Barber Flats Apt. 267,12565
2012,10,9944 April Squares,27595
2012,11,0083 Jasmine Canyon Suite 151,3531
2012,11,0794 Miller Place,9816
2012,11,1036 Edwards Flats Suite 078,3382
2012,11,150 Elizabeth Path Suite 550,8108
2012,11,1835 Charles Trail,5805
2012,11,22522 Savage Rest Suite 648,8074
2012,11,2562 Don Garden Suite 520,9493
2012,11,264 Marshall Islands,8696
2012,11,30546 Angela Grove,18825
2012,11,3828 William Turnpike,7051
2012,11,38418 Vincent Passage Suite 503,14427
2012,11,38500 Robert Meadow,1933
2012,11,4556 Lydia Junctions,7102
2012,11,577 Robinson Villages Apt. 588,1418
2012,11,5869 Willis Summit,9624
2012,11,617 Jones Drive Suite 929,4303
2012,11,7120 Jennifer Station,15697
2012,11,834 Christine Orchard Apt. 381,1710
2012,11,87747 Ross Parks Apt. 527,12817
2012,11,88034 Baker Trafficway,3792
2012,11,8952 Zhang Prairie,5258
2012,11,91617 Cole Underpass,4133
2012,11,91641 John Islands,8585
2012,11,96005 Barber Flats Apt. 267,4826
2012,12,0083 Jasmine Canyon Suite 151,3385
2012,12,0151 Nicole Road Apt. 213,8505
2012,12,049 William Parkways,15410
2012,12,12635 Joseph Street Suite 224,5245
2012,12,1697 Coleman Fork Suite 182,7550
2012,12,1921 Gonzalez Trace Apt. 906,16445
2012,12,22522 Savage Rest Suite 648,8725
2012,12,264 Marshall Islands,6730
2012,12,30546 Angela Grove,8885
2012,12,3828 William Turnpike,1590
2012,12,4620 Shannon Dale Suite 351,9215
2012,12,478 Thomas Rest Apt. 466,2545
2012,12,537 Mejia Wall Suite 409,9775
2012,12,5567 Johnston Lodge Suite 478,7945
